project_name,first_donation_date,-8月,-7月,-6月,-5月,-4月,-3月,-2月,-1月,0月,+1月,+2月,+3月,+4月,+5月,+6月,+7月,+8月
pixi-viewport,2021-11-11T15:13:45.280Z,19,45,20,7,22,14,27,19,33,34,3,44,15,8,4,9,6
tesseractjs,2019-11-27T06:09:35.242Z,0,0,3,0,0,0,0,60,11,50,8,31,41,17,13,22,15
hoplon,2019-07-07T14:29:33.460Z,0,3,0,0,0,1,2,4,1,0,0,0,0,3,2,0,0
openandroidinstaller,2023-08-04T15:47:12.343Z,0,0,2,18,83,96,31,165,155,145,144,93,58,118,51,53,14
openstf,2019-06-28T06:17:04.872Z,46,50,81,26,24,23,23,32,96,62,85,60,80,62,58,74,158
hoplon,2019-07-07T14:29:33.460Z,0,3,0,0,0,1,2,4,1,0,0,0,0,3,2,0,0
openstf,2019-06-28T06:17:04.872Z,46,50,81,26,24,23,23,32,96,62,85,60,80,62,58,74,158
mewsfeed,2023-04-11T15:48:31.024Z,1,0,0,0,4,14,24,87,52,42,17,22,29,32,0,7,4
renative,2019-08-23T18:16:07.632Z,0,0,0,0,0,2,0,0,3,0,1,0,0,3,3,4,30
hoplon,2019-07-07T14:29:33.460Z,0,3,0,0,0,1,2,4,1,0,0,0,0,3,2,0,0
utopia-project,2024-10-17T20:48:00.388Z,0,0,0,0,0,0,0,0,12,11,5,7,32,8,6,5,18
select2,2019-12-14T22:21:27.586Z,0,2,0,4,1,0,0,1,0,0,8,2,0,0,0,4,0
profile-md,2022-02-07T21:54:01.680Z,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0
cpeditor,2021-04-01T11:12:24.433Z,78,117,111,243,23,38,41,77,22,63,236,204,62,17,13,65,14
profile-md,2022-02-07T21:54:01.680Z,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0
expand,2019-05-28T08:01:12.112Z,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
renative,2019-08-23T18:16:07.632Z,0,0,0,0,0,2,0,0,3,0,1,0,0,3,3,4,30
libreplan,2024-08-02T13:34:23.538Z,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0
expand,2019-05-28T08:01:12.112Z,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatsh,2022-07-14T12:51:36.889Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
profile-md,2022-02-07T21:54:01.680Z,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0
vue-facing-decorator,2023-08-14T06:20:31.683Z,3,16,14,19,49,13,11,9,48,16,8,11,17,10,28,25,1
ng-matero,2020-02-05T02:59:24.724Z,0,4,0,3,2,8,6,15,7,10,20,6,6,4,15,2,1
leafletglify,2020-11-09T13:48:53.840Z,18,29,1,1,15,3,5,29,10,8,0,0,10,18,2,4,2
deep-cover,2021-07-08T09:26:34.383Z,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
selfhostedpro,2020-10-12T09:48:48.577Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lukehaas,2024-06-03T13:34:56.943Z,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ngx-scrollbar,2019-08-26T01:32:48.851Z,63,19,16,1,1,21,7,12,40,45,20,57,11,7,46,31,9
ng-matero,2020-02-05T02:59:24.724Z,0,4,0,3,2,8,6,15,7,10,20,6,6,4,15,2,1
pikepdf,2021-07-26T13:20:34.318Z,23,25,44,16,63,64,7,22,84,63,32,17,35,44,29,83,46
powernukkit,2021-02-13T01:48:16.059Z,41,66,40,19,21,8,188,166,147,84,59,130,145,190,31,44,67
leafletglify,2020-11-09T13:48:53.840Z,18,29,1,1,15,3,5,29,10,8,0,0,10,18,2,4,2
sfml,2024-10-03T16:43:14.598Z,0,0,0,192,528,243,199,156,171,143,149,247,92,163,146,96,154
aspnetcore-developer-roadmap,2019-04-01T12:37:04.134Z,0,0,0,0,0,0,18,4,11,0,3,2,1,0,0,5,9
bodymovin-extension,2021-01-06T21:05:06.048Z,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,1,0
aframe,2024-11-22T20:27:48.276Z,133,56,46,101,22,22,58,149,185,5,196,299,49,31,88,25,18
extenject,2018-08-17T08:24:51.603Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
mkdocs,2023-08-29T15:37:49.267Z,0,0,0,0,3,1,33,69,48,121,73,70,163,51,116,74,278
aframe,2024-11-22T20:27:48.276Z,133,56,46,101,22,22,58,149,185,5,196,299,49,31,88,25,18
cantera,2022-04-05T18:47:04.498Z,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
bowser,2020-02-02T23:50:03.414Z,12,35,13,46,17,3,22,35,6,8,8,7,15,14,8,24,11
deck-of-cards,2019-06-02T21:01:29.038Z,0,2,2,0,1,16,0,2,8,0,0,3,0,0,0,0,0
extenject,2018-08-17T08:24:51.603Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
formily,2020-01-02T05:23:05.486Z,23,0,108,41,0,0,6,1,0,0,9,0,1,0,1,0,0
deck-of-cards,2019-06-02T21:01:29.038Z,0,2,2,0,1,16,0,2,8,0,0,3,0,0,0,0,0
formily,2020-01-02T05:23:05.486Z,23,0,108,41,0,0,6,1,0,0,9,0,1,0,1,0,0
deck-of-cards,2019-06-02T21:01:29.038Z,0,2,2,0,1,16,0,2,8,0,0,3,0,0,0,0,0
countries-states-cities,2020-09-18T22:32:57.059Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
formily,2020-01-02T05:23:05.486Z,23,0,108,41,0,0,6,1,0,0,9,0,1,0,1,0,0
cantera,2022-04-05T18:47:04.498Z,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
inure,2023-02-02T05:07:13.813Z,0,0,9,7,12,55,12,31,15,1,2,13,8,6,11,3,3
linux-wifi-hotspot,2023-02-12T12:34:39.362Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jsstore,2020-05-16T11:14:04.256Z,45,12,7,9,1,7,15,18,23,2,10,0,2,3,25,0,1
inure,2023-02-02T05:07:13.813Z,0,0,9,7,12,55,12,31,15,1,2,13,8,6,11,3,3
inure,2023-02-02T05:07:13.813Z,0,0,9,7,12,55,12,31,15,1,2,13,8,6,11,3,3
alovoa,2023-01-14T19:56:18.740Z,29,7,9,23,13,8,31,13,20,3,11,16,1,12,18,19,36
wangeditor,2022-07-19T16:35:44.590Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
unikraft,2024-10-23T20:36:24.115Z,41,25,77,68,5,11,37,247,125,51,88,79,216,185,385,61,118
presentator,2022-10-31T15:17:36.966Z,0,5,0,0,16,11,17,0,0,0,0,1,5,2,0,0,0
stump,2022-10-07T16:46:44.505Z,1,1,3,8,14,14,1,15,34,4,2,0,14,42,14,4,11
presentator,2022-10-31T15:17:36.966Z,0,5,0,0,16,11,17,0,0,0,0,1,5,2,0,0,0
supabase-php,2022-12-12T20:26:41.542Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wangeditor,2022-07-19T16:35:44.590Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
stump,2022-10-07T16:46:44.505Z,1,1,3,8,14,14,1,15,34,4,2,0,14,42,14,4,11
rtklib-demo5,2021-11-25T11:13:40.041Z,6,3,0,0,0,3,1,0,9,3,1,1,3,10,0,1,1
jsstore,2020-05-16T11:14:04.256Z,45,12,7,9,1,7,15,18,23,2,10,0,2,3,25,0,1
berrysauce,2022-03-13T14:18:00.703Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cocash,2022-02-19T17:21:43.292Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wangeditor,2022-07-19T16:35:44.590Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
libplacebo,2021-01-05T21:09:36.285Z,47,5,6,2,1,5,5,3,0,2,19,5,32,11,12,15,11
gephi,2023-09-13T13:03:38.310Z,60,22,77,19,15,4,5,10,1,3,7,1,5,3,7,17,7
cocash,2022-02-19T17:21:43.292Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reia,2024-06-21T21:22:12.643Z,0,0,0,0,4,0,2,0,3,0,0,0,0,0,1,0,16
olivier-binette-collective,2022-03-21T21:04:07.921Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evershopcommerce,2024-05-10T07:50:39.332Z,10,73,53,16,46,15,15,37,63,35,9,17,30,29,47,6,30
libplacebo,2021-01-05T21:09:36.285Z,47,5,6,2,1,5,5,3,0,2,19,5,32,11,12,15,11
olivier-binette-collective,2022-03-21T21:04:07.921Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
olivier-binette-collective,2022-03-21T21:04:07.921Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
supabase-php,2022-12-12T20:26:41.542Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
olivier-binette-collective,2022-03-21T21:04:07.921Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
esp-rfid,2021-03-19T22:27:46.337Z,10,9,27,29,24,17,13,26,4,9,7,3,1,15,0,5,9
cocash,2022-02-19T17:21:43.292Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
react-date-picker,2018-10-27T18:09:21.519Z,22,32,19,25,12,9,21,32,35,37,13,21,20,24,10,9,14
bioicons,2024-04-18T09:47:24.557Z,2,8,2,58,0,3,8,2,44,24,6,4,1,1,12,13,4
drill,2019-06-17T18:52:06.772Z,0,0,0,0,0,0,0,140,95,11,21,3,0,8,0,0,9
doocs-leetcode,2019-09-28T19:28:04.379Z,2,0,3,0,0,3,0,2,0,0,0,0,4,0,1,1,0
evershopcommerce,2024-05-10T07:50:39.332Z,10,73,53,16,46,15,15,37,63,35,9,17,30,29,47,6,30
evershopcommerce,2024-05-10T07:50:39.332Z,10,73,53,16,46,15,15,37,63,35,9,17,30,29,47,6,30
openphl,2019-11-24T22:11:21.954Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psake,2024-10-07T20:25:24.807Z,0,0,0,0,4,0,0,6,10,0,0,0,0,4,3,0,0
doocs-leetcode,2019-09-28T19:28:04.379Z,2,0,3,0,0,3,0,2,0,0,0,0,4,0,1,1,0
lucialand,2021-06-25T12:26:26.847Z,156,125,34,23,11,8,42,16,0,2,0,4,0,0,1,2,0
mongodb-memory-server,2020-12-21T01:11:12.286Z,0,0,0,0,0,33,43,19,26,2,0,0,0,0,0,8,0
psake,2024-10-07T20:25:24.807Z,0,0,0,0,4,0,0,6,10,0,0,0,0,4,3,0,0
androidlocalizeplugin,2022-09-30T10:18:17.992Z,14,8,34,3,3,10,4,2,5,28,7,4,3,10,21,3,1
androidlocalizeplugin,2022-09-30T10:18:17.992Z,14,8,34,3,3,10,4,2,5,28,7,4,3,10,21,3,1
bundle,2022-03-14T19:24:48.229Z,0,0,26,18,31,8,3,5,10,14,25,5,11,12,0,4,9
techup,2021-08-09T06:45:22.321Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mocked-api-os,2023-02-03T15:28:45.775Z,0,0,0,1,642,35,23,22,19,9,7,3,6,0,0,7,71
onedark-pro,2021-07-06T14:56:57.118Z,29,11,4,14,11,81,38,3,30,31,54,11,20,39,36,18,11
cezerin2,2019-05-13T05:32:30.062Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pyparsing,2024-07-18T07:17:42.032Z,89,2,6,15,45,8,9,14,6,23,18,21,6,14,11,2,18
mongodb-memory-server,2020-12-21T01:11:12.286Z,0,0,0,0,0,33,43,19,26,2,0,0,0,0,0,8,0
techup,2021-08-09T06:45:22.321Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
techup,2021-08-09T06:45:22.321Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bundle,2022-03-14T19:24:48.229Z,0,0,26,18,31,8,3,5,10,14,25,5,11,12,0,4,9
onedark-pro,2021-07-06T14:56:57.118Z,29,11,4,14,11,81,38,3,30,31,54,11,20,39,36,18,11
mongodb-memory-server,2020-12-21T01:11:12.286Z,0,0,0,0,0,33,43,19,26,2,0,0,0,0,0,8,0
bundle,2022-03-14T19:24:48.229Z,0,0,26,18,31,8,3,5,10,14,25,5,11,12,0,4,9
vue-functional-calendar,2021-07-14T22:47:01.624Z,3,3,0,2,2,0,2,2,0,1,3,0,2,2,1,1,0
botamusique,2021-09-13T21:19:45.415Z,38,27,25,24,76,10,1,0,5,10,0,18,61,16,6,7,7
confuserex,2019-11-07T19:54:30.737Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,83
vue-functional-calendar,2021-07-14T22:47:01.624Z,3,3,0,2,2,0,2,2,0,1,3,0,2,2,1,1,0
goodwork,2020-04-15T20:30:35.667Z,39,59,224,35,65,33,52,96,43,6,4,10,3,13,53,42,47
vue-functional-calendar,2021-07-14T22:47:01.624Z,3,3,0,2,2,0,2,2,0,1,3,0,2,2,1,1,0
restsharp,2021-12-13T19:29:09.775Z,0,0,0,0,0,0,0,0,1,15,0,11,5,0,0,1,50
vue-functional-calendar,2021-07-14T22:47:01.624Z,3,3,0,2,2,0,2,2,0,1,3,0,2,2,1,1,0
cert-manager,2022-06-13T22:03:51.501Z,0,0,0,0,0,6,0,1,0,1,0,0,0,2,0,1,2
efqrcode,2017-12-14T06:41:55.230Z,10,14,6,7,0,1,1,0,5,7,3,0,3,2,2,5,2
octobercms,2019-07-03T10:15:14.967Z,21,32,32,38,16,28,35,133,143,72,95,68,61,40,72,40,116
botamusique,2021-09-13T21:19:45.415Z,38,27,25,24,76,10,1,0,5,10,0,18,61,16,6,7,7
spotmenu,2019-10-08T00:49:34.761Z,4,11,13,5,6,13,6,2,16,3,5,3,6,2,10,8,9
goodwork,2020-04-15T20:30:35.667Z,39,59,224,35,65,33,52,96,43,6,4,10,3,13,53,42,47
spaceship-prompt,2022-01-15T10:46:04.415Z,19,152,71,35,18,28,31,9,29,14,13,6,24,26,10,16,278
confuserex,2019-11-07T19:54:30.737Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,83
broadband-institute,2022-03-29T20:08:14.858Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
libhydrogen,2020-06-05T05:32:11.461Z,18,4,1,2,0,2,3,3,0,5,0,0,10,0,0,1,0
augmented-ui,2019-09-25T18:14:45.096Z,0,0,0,0,0,0,0,0,2,5,0,0,3,7,0,0,0
devlopr-jekyll,2020-05-08T15:56:01.297Z,0,0,0,0,23,113,24,45,78,60,4,4,4,32,1,1,2
sweet-alert,2020-09-15T16:24:19.968Z,16,6,11,6,19,11,13,5,12,2,1,16,16,12,7,3,3
spaceship-prompt,2022-01-15T10:46:04.415Z,19,152,71,35,18,28,31,9,29,14,13,6,24,26,10,16,278
devlopr-jekyll,2020-05-08T15:56:01.297Z,0,0,0,0,23,113,24,45,78,60,4,4,4,32,1,1,2
libhydrogen,2020-06-05T05:32:11.461Z,18,4,1,2,0,2,3,3,0,5,0,0,10,0,0,1,0
sweet-alert,2020-09-15T16:24:19.968Z,16,6,11,6,19,11,13,5,12,2,1,16,16,12,7,3,3
spaceship-prompt,2022-01-15T10:46:04.415Z,19,152,71,35,18,28,31,9,29,14,13,6,24,26,10,16,278
octobercms,2019-07-03T10:15:14.967Z,21,32,32,38,16,28,35,133,143,72,95,68,61,40,72,40,116
indigenamarket,2022-02-21T00:28:18.975Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knowlo,2020-02-01T21:55:05.552Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flyimg,2024-05-22T22:29:49.055Z,22,20,36,10,7,40,21,2,33,43,5,35,49,40,9,13,12
guiscrcpy,2021-04-12T16:26:57.193Z,113,82,26,3,11,50,19,38,13,15,28,10,24,27,57,37,11
openrpc,2020-09-10T01:46:38.044Z,29,34,74,67,58,41,55,36,30,44,37,26,23,20,8,10,6
vite-electron-builder,2021-08-03T02:20:46.404Z,27,17,12,46,8,14,2,10,6,21,25,18,19,76,29,0,0
node-argon2,2021-08-14T07:04:21.598Z,2,16,3,16,14,1,32,12,8,13,7,27,20,12,14,21,13
schedule-x,2024-07-03T10:18:43.995Z,0,0,2,3,2,36,81,94,140,88,163,66,120,58,113,64,90
teamo1,2019-02-07T19:02:59.540Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anndatar,2024-07-24T14:37:55.820Z,63,51,0,2,1,0,1,3,13,5,3,9,216,18,6,68,87
keyshade,2024-04-24T19:54:14.123Z,0,0,0,0,0,0,3,0,0,102,106,227,20,61,84,95,48
erfoursgroupsejahtera,2024-05-21T02:43:52.626Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laravel-mongodb,2019-07-18T14:01:46.017Z,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1
bluez,2024-01-25T17:48:20.036Z,0,0,0,0,0,0,0,1,0,1,2,0,10,0,0,0,0
mllaunchpad,2019-12-05T09:18:57.291Z,0,0,12,20,5,0,2,15,2,6,31,13,9,19,7,1,4
jsts,2021-05-30T15:56:13.732Z,0,12,1,0,0,13,1,2,7,27,4,3,18,18,4,5,11
scanapi,2021-12-14T22:31:59.958Z,26,55,129,145,186,26,27,0,0,0,25,1,36,7,27,5,2
quinn-rs,2024-03-22T21:21:44.708Z,0,0,0,0,0,0,0,0,0,56,137,76,186,106,135,275,319
python-sortedcontainers,2019-01-24T04:54:47.271Z,45,8,6,0,9,1,5,70,6,0,5,5,0,7,10,7,1
python-sortedcontainers,2019-01-24T04:54:47.271Z,45,8,6,0,9,1,5,70,6,0,5,5,0,7,10,7,1
circuitverse,2020-05-12T18:32:08.035Z,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1
automatio,2024-07-24T20:06:58.063Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bluez,2024-01-25T17:48:20.036Z,0,0,0,0,0,0,0,1,0,1,2,0,10,0,0,0,0
mllaunchpad,2019-12-05T09:18:57.291Z,0,0,12,20,5,0,2,15,2,6,31,13,9,19,7,1,4
erfoursgroupsejahtera,2024-05-21T02:43:52.626Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rgeo,2024-10-15T00:56:43.686Z,12,0,0,0,0,0,8,22,0,1,1,1,8,0,0,0,0
azerothcore,2020-08-09T18:17:35.271Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rgeo,2024-10-15T00:56:43.686Z,12,0,0,0,0,0,8,22,0,1,1,1,8,0,0,0,0
mllaunchpad,2019-12-05T09:18:57.291Z,0,0,12,20,5,0,2,15,2,6,31,13,9,19,7,1,4
setup-php,2021-07-15T15:57:59.875Z,0,0,3,1,0,0,0,0,0,2,42,60,39,41,30,49,31
quinn-rs,2024-03-22T21:21:44.708Z,0,0,0,0,0,0,0,0,0,56,137,76,186,106,135,275,319
circuitverse,2020-05-12T18:32:08.035Z,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1
setup-php,2021-07-15T15:57:59.875Z,0,0,3,1,0,0,0,0,0,2,42,60,39,41,30,49,31
coughcheckapp,2020-04-10T09:26:18.109Z,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0
formatjs,2022-08-08T09:25:26.399Z,0,18,2,0,0,0,12,3,2,7,37,5,0,2,2,106,91
microcks,2023-11-28T18:42:32.801Z,0,5,0,0,0,0,0,11,0,26,16,13,6,24,28,10,73
project-atlantis,2022-09-07T23:08:12.151Z,0,0,0,0,0,0,0,0,1,0,17,5,0,0,0,0,0
pytables,2022-04-05T20:29:14.359Z,20,10,4,8,182,28,0,56,17,4,12,20,9,1,42,40,90
cloudmusic-vscode,2021-03-29T01:26:08.806Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
azerothcore,2020-08-09T18:17:35.271Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sinuous,2020-02-01T17:16:20.606Z,20,26,31,31,10,6,2,61,56,78,36,31,39,46,8,12,32
libgit2,2024-07-22T10:38:31.087Z,41,124,26,128,120,47,20,21,28,23,128,128,22,77,50,16,9
cookiecutter-django,2023-07-02T13:45:10.750Z,50,52,76,62,45,55,32,70,65,35,23,19,43,31,72,91,54
cookiecutter-django,2023-07-02T13:45:10.750Z,50,52,76,62,45,55,32,70,65,35,23,19,43,31,72,91,54
openglobusjs,2024-05-18T20:07:43.682Z,24,4,9,3,3,4,1,4,0,13,13,3,2,0,1,1,4
gorush,2021-04-19T06:36:45.348Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
live-code-london,2024-04-30T22:15:44.299Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
project-atlantis,2022-09-07T23:08:12.151Z,0,0,0,0,0,0,0,0,1,0,17,5,0,0,0,0,0
sched-ext,2024-11-22T20:28:52.938Z,0,1,4,0,0,0,0,1,0,0,0,189,404,401,479,508,349
we-cropper,2019-12-08T05:28:38.715Z,27,15,4,10,5,3,7,9,11,7,2,0,5,1,5,2,0
awesome-python,2019-11-12T01:27:10.336Z,12,7,22,3,14,11,16,478,45,10,9,7,13,9,3,6,7
portable-ascii,2021-07-08T08:15:13.075Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gorush,2021-04-19T06:36:45.348Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dts-bundle-generator,2022-06-04T23:41:21.275Z,16,58,6,51,4,5,41,9,70,18,19,12,12,4,3,1,1
badgen,2019-01-19T18:14:42.832Z,0,0,43,118,154,32,33,25,56,39,45,5,22,85,16,8,13
pyinquirer,2021-05-19T01:57:21.848Z,10,5,4,2,5,4,0,6,6,0,2,2,0,5,3,2,5
coughcheckapp,2020-04-10T09:26:18.109Z,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0
dribdat,2020-12-29T16:39:03.015Z,0,0,5,3,3,1,36,15,18,6,2,10,12,23,9,16,4
cloudmusic-vscode,2021-03-29T01:26:08.806Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cloudmusic-vscode,2021-03-29T01:26:08.806Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
chinachu,2020-07-11T08:39:45.245Z,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
microcks,2023-11-28T18:42:32.801Z,0,5,0,0,0,0,0,11,0,26,16,13,6,24,28,10,73
polka,2019-07-18T17:52:42.718Z,10,11,36,1,30,29,15,22,9,6,14,26,16,4,22,6,17
reconmap,2021-11-02T13:11:36.802Z,1,4,9,0,8,59,35,21,14,13,11,5,7,9,4,4,12
openglobusjs,2024-05-18T20:07:43.682Z,24,4,9,3,3,4,1,4,0,13,13,3,2,0,1,1,4
mango,2022-01-03T20:35:38.988Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sharpetronics,2023-04-19T22:40:53.353Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
splitjs,2018-01-16T17:29:08.074Z,17,28,4,16,2,19,1,29,4,3,9,4,2,2,2,4,9
woographql,2020-02-21T22:51:57.358Z,0,11,0,0,0,0,0,8,76,35,36,36,53,35,19,34,33
rslint,2020-10-29T18:38:45.288Z,0,0,0,0,0,0,0,77,235,20,5,28,29,9,9,4,17
arnft,2021-12-01T00:58:24.889Z,27,44,21,5,1,7,176,16,6,11,21,41,1,0,2,10,8
sigstore,2023-06-16T16:31:46.925Z,15,14,33,55,24,151,345,151,116,68,153,34,14,55,9,6,3
wifi-passview,2021-07-13T20:54:56.724Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
go-admin,2021-01-26T04:08:23.268Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tailwindcss-classnames,2022-06-18T05:14:00.923Z,22,10,17,27,8,10,6,14,9,2,10,2,1,4,1,3,3
deepwto,2020-04-01T03:19:57.023Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sharpetronics,2023-04-19T22:40:53.353Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schemathesis,2021-04-01T11:08:47.672Z,2,29,102,2,16,0,0,0,0,16,2,0,9,3,10,0,8
tailwindcss-classnames,2022-06-18T05:14:00.923Z,22,10,17,27,8,10,6,14,9,2,10,2,1,4,1,3,3
tenzing,2022-04-22T16:15:04.260Z,12,10,2,3,0,0,0,0,0,6,1,0,0,0,0,0,0
vue-gallery,2019-12-24T12:35:56.484Z,1,4,0,10,1,3,5,9,15,3,6,5,9,2,3,8,1
ksnip,2022-05-25T14:53:03.449Z,108,116,216,94,90,53,55,78,27,21,25,38,41,18,32,30,19
sigstore,2023-06-16T16:31:46.925Z,15,14,33,55,24,151,345,151,116,68,153,34,14,55,9,6,3
mirai-js,2022-03-20T06:58:54.834Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jenkins-x,2022-12-15T13:54:36.834Z,0,0,2,44,36,171,140,100,26,65,32,90,35,19,15,14,33
pizzaql,2019-06-04T11:06:32.297Z,0,0,0,1,1,12,1,2,0,2,1,0,2,0,0,0,0
supertinyicons,2020-10-18T13:42:45.718Z,0,3,19,1,3,17,2,13,107,78,17,6,1,0,0,18,3
saltlakecityfightingcovid,2020-04-15T22:42:45.807Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grassmannjl,2020-07-03T20:28:20.647Z,7,20,4,10,15,47,10,11,13,18,21,2,1,0,3,3,2
sudobot,2024-01-04T05:01:15.548Z,6,15,87,0,0,2,1,13,6,1,12,13,6,5,54,41,47
arnft,2021-12-01T00:58:24.889Z,27,44,21,5,1,7,176,16,6,11,21,41,1,0,2,10,8
grassmannjl,2020-07-03T20:28:20.647Z,7,20,4,10,15,47,10,11,13,18,21,2,1,0,3,3,2
mirai-js,2022-03-20T06:58:54.834Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noblox,2023-07-06T19:47:29.820Z,18,5,10,14,20,42,1,13,5,20,9,19,13,5,11,1,12
pizzaql,2019-06-04T11:06:32.297Z,0,0,0,1,1,12,1,2,0,2,1,0,2,0,0,0,0
django-phone-verify,2022-01-23T13:09:47.610Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fotorama,2019-02-01T11:40:29.786Z,4,0,1,0,2,6,0,5,0,1,0,3,15,1,10,20,0
kp-fan-world,2019-03-20T14:37:05.655Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
mirai-js,2022-03-20T06:58:54.834Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home-assistant-cli,2024-03-29T08:04:13.578Z,0,1,2,2,1,4,1,2,0,2,1,0,3,2,2,2,0
grassmannjl,2020-07-03T20:28:20.647Z,7,20,4,10,15,47,10,11,13,18,21,2,1,0,3,3,2
photoviewer,2022-02-01T15:13:29.532Z,0,4,0,0,2,0,0,0,0,0,0,1,4,1,8,0,1
kp-fan-world,2019-03-20T14:37:05.655Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
vajrahackingasdfg,2021-03-15T18:32:33.161Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
discordbm,2024-12-19T18:12:47.919Z,0,3,1,1,2,1,7,2,1,0,3,1,2,0,0,0,0
proxypy,2021-07-10T09:21:11.227Z,0,0,0,0,4,2,0,0,0,0,3,42,784,145,191,32,39
schemathesis,2021-04-01T11:08:47.672Z,2,29,102,2,16,0,0,0,0,16,2,0,9,3,10,0,8
