slug,first_donation_date,-6月,-5月,-4月,-3月,-2月,-1月,0月,+1月,+2月,+3月,+4月,+5月,+6月
mllaunchpad,2019-12-05T09:18:57.291Z,0,0,0,0,0,0,0,0,0,0,0,0,0
rgeo,2024-10-15T00:56:43.686Z,0,0,0,0,0,0,0,0,0,0,0,0,0
setup-php,2021-07-15T15:57:59.875Z,0,0,0,0,0,0,0,0,0,0,0,0,0
setup-php,2021-07-15T15:57:59.875Z,0,0,0,0,0,0,0,0,0,0,0,0,0
coughcheckapp,2020-04-10T09:26:18.109Z,0,0,0,0,0,0,0,0,0,0,0,0,0
formatjs,2022-08-08T09:25:26.399Z,0,0,0,0,0,0,1,0,0,0,0,0,0
microcks,2023-11-28T18:42:32.801Z,0,0,0,0,0,0,0,0,0,0,0,0,0
pytables,2022-04-05T20:29:14.359Z,0,0,0,0,0,0,0,0,0,0,0,0,0
project-atlantis,2022-09-07T23:08:12.151Z,0,0,0,0,0,0,0,0,0,0,0,0,0
cloudmusic-vscode,2021-03-29T01:26:08.806Z,0,0,0,0,0,0,0,0,0,0,0,0,0
sched-ext,2024-11-22T20:28:52.938Z,0,0,0,0,0,0,0,0,0,0,1,0,1
azerothcore,2020-08-09T18:17:35.271Z,0,0,0,0,0,0,0,0,0,0,0,0,0
sinuous,2020-02-01T17:16:20.606Z,0,0,0,0,0,0,0,0,0,0,0,0,0
libgit2,2024-07-22T10:38:31.087Z,0,0,0,0,0,1,0,0,0,1,0,0,0
cookiecutter-django,2023-07-02T13:45:10.750Z,0,0,0,3,1,0,1,0,1,1,0,0,0
cookiecutter-django,2023-07-02T13:45:10.750Z,0,0,0,3,1,0,1,0,1,1,0,0,0
openglobusjs,2024-05-18T20:07:43.682Z,0,0,0,0,0,0,0,0,0,0,0,0,0
live-code-london,2024-04-30T22:15:44.299Z,0,0,0,0,0,0,0,0,0,0,0,0,0
project-atlantis,2022-09-07T23:08:12.151Z,0,0,0,0,0,0,0,0,0,0,0,0,0
we-cropper,2019-12-08T05:28:38.715Z,0,0,0,0,0,0,0,0,0,0,0,0,0
awesome-python,2019-11-12T01:27:10.336Z,0,0,0,0,0,0,0,0,0,0,0,0,0
badgen,2019-01-19T18:14:42.832Z,0,0,0,0,0,0,0,0,1,0,0,0,0
dts-bundle-generator,2022-06-04T23:41:21.275Z,0,0,0,0,0,0,0,0,0,0,0,0,0
pyinquirer,2021-05-19T01:57:21.848Z,0,0,0,0,0,0,0,0,0,0,0,0,0
coughcheckapp,2020-04-10T09:26:18.109Z,0,0,0,0,0,0,0,0,0,0,0,0,0
microcks,2023-11-28T18:42:32.801Z,0,0,0,0,0,0,0,0,0,0,0,0,0
cloudmusic-vscode,2021-03-29T01:26:08.806Z,0,0,0,0,0,0,0,0,0,0,0,0,0
dribdat,2020-12-29T16:39:03.015Z,0,0,0,0,0,0,0,0,0,0,0,0,0
cloudmusic-vscode,2021-03-29T01:26:08.806Z,0,0,0,0,0,0,0,0,0,0,0,0,0
openglobusjs,2024-05-18T20:07:43.682Z,0,0,0,0,0,0,0,0,0,0,0,0,0
chinachu,2020-07-11T08:39:45.245Z,0,0,0,0,0,0,0,0,0,0,0,0,0
polka,2019-07-18T17:52:42.718Z,0,0,0,0,0,0,0,0,0,0,0,0,0
reconmap,2021-11-02T13:11:36.802Z,0,0,0,0,0,0,0,0,0,0,0,0,0
polka,2019-07-18T17:52:42.718Z,0,0,0,0,0,0,0,0,0,0,0,0,0
project-atlantis,2022-09-07T23:08:12.151Z,0,0,0,0,0,0,0,0,0,0,0,0,0
photoslider,2019-01-09T09:56:47.458Z,0,0,0,0,0,0,0,0,0,0,0,0,0
we-cropper,2019-12-08T05:28:38.715Z,0,0,0,0,0,0,0,0,0,0,0,0,0
zookeeper-docker,2021-08-02T05:28:06.280Z,0,0,0,0,0,0,0,0,0,0,0,0,0
live-code-london,2024-04-30T22:15:44.299Z,0,0,0,0,0,0,0,0,0,0,0,0,0
reconmap,2021-11-02T13:11:36.802Z,0,0,0,0,0,0,0,0,0,0,0,0,0
polka,2019-07-18T17:52:42.718Z,0,0,0,0,0,0,0,0,0,0,0,0,0
polka,2019-07-18T17:52:42.718Z,0,0,0,0,0,0,0,0,0,0,0,0,0
vim-table-mode,2021-01-24T19:22:41.715Z,0,0,0,0,0,0,0,0,0,0,0,0,0
memmy,2023-08-07T01:28:13.748Z,0,0,0,0,0,0,0,0,0,0,0,0,0
listr2,2023-04-11T18:36:34.350Z,0,0,0,0,0,80,116,24,8,30,0,83,0
boruta-server,2023-06-22T09:54:42.443Z,0,0,0,0,0,0,0,0,0,0,0,0,0
gitoxide,2024-11-30T15:40:04.653Z,0,0,0,0,0,0,2,0,114,72,182,168,118
sharpetronics,2023-04-19T22:40:53.353Z,0,0,0,0,0,0,0,0,0,0,0,0,0
woographql,2020-02-21T22:51:57.358Z,0,0,0,0,0,0,0,0,0,0,0,0,0
sharpetronics,2023-04-19T22:40:53.353Z,0,0,0,0,0,0,0,0,0,0,0,0,0
sigstore,2023-06-16T16:31:46.925Z,0,0,0,0,0,0,0,0,0,0,0,0,0
splitjs,2018-01-16T17:29:08.074Z,0,0,0,0,0,0,0,0,0,0,0,0,0
schemathesis,2021-04-01T11:08:47.672Z,0,0,0,0,0,0,0,0,0,0,0,0,0
rslint,2020-10-29T18:38:45.288Z,0,0,0,0,0,62,140,24,9,12,14,5,0
arnft,2021-12-01T00:58:24.889Z,1,0,0,1,0,0,0,1,0,1,0,0,0
wifi-passview,2021-07-13T20:54:56.724Z,0,0,0,0,0,0,0,0,0,0,0,0,0
tailwindcss-classnames,2022-06-18T05:14:00.923Z,0,0,0,0,0,0,0,0,0,0,0,0,0
go-admin,2021-01-26T04:08:23.268Z,0,0,0,0,0,0,0,0,0,0,0,0,0
deepwto,2020-04-01T03:19:57.023Z,0,0,0,0,0,0,0,0,0,0,0,0,0
sharpetronics,2023-04-19T22:40:53.353Z,0,0,0,0,0,0,0,0,0,0,0,0,0
sigstore,2023-06-16T16:31:46.925Z,0,0,0,0,0,0,0,0,0,0,0,0,0
tailwindcss-classnames,2022-06-18T05:14:00.923Z,0,0,0,0,0,0,0,0,0,0,0,0,0
tenzing,2022-04-22T16:15:04.260Z,0,0,0,0,0,0,0,0,0,0,0,0,0
ksnip,2022-05-25T14:53:03.449Z,0,0,0,0,0,0,0,0,0,0,0,0,0
vue-gallery,2019-12-24T12:35:56.484Z,0,0,0,0,0,0,0,0,0,0,0,0,0
supertinyicons,2020-10-18T13:42:45.718Z,0,0,0,0,0,0,0,0,0,0,0,0,0
jenkins-x,2022-12-15T13:54:36.834Z,0,0,0,0,0,0,0,0,0,0,0,0,0
pizzaql,2019-06-04T11:06:32.297Z,0,0,0,0,0,0,0,0,0,0,0,0,0
grassmannjl,2020-07-03T20:28:20.647Z,0,0,0,0,0,0,0,0,0,0,0,0,0
saltlakecityfightingcovid,2020-04-15T22:42:45.807Z,0,0,0,0,0,0,0,0,0,0,0,0,0
sudobot,2024-01-04T05:01:15.548Z,0,0,0,0,0,0,0,0,0,0,0,0,0
arnft,2021-12-01T00:58:24.889Z,1,0,0,1,0,0,0,1,0,1,0,0,0
grassmannjl,2020-07-03T20:28:20.647Z,0,0,0,0,0,0,0,0,0,0,0,0,0
noblox,2023-07-06T19:47:29.820Z,2,0,1,5,0,0,1,1,0,1,0,0,0
django-phone-verify,2022-01-23T13:09:47.610Z,0,0,0,0,0,0,0,0,0,0,0,0,0
pizzaql,2019-06-04T11:06:32.297Z,0,0,0,0,0,0,0,0,0,0,0,0,0
kp-fan-world,2019-03-20T14:37:05.655Z,0,0,0,0,0,0,0,0,0,0,0,0,0
fotorama,2019-02-01T11:40:29.786Z,0,0,0,0,0,0,0,0,0,0,0,0,0
schemathesis,2021-04-01T11:08:47.672Z,0,0,0,0,0,0,0,0,0,0,0,0,0
home-assistant-cli,2024-03-29T08:04:13.578Z,0,0,0,0,0,0,0,0,0,0,0,0,0
grassmannjl,2020-07-03T20:28:20.647Z,0,0,0,0,0,0,0,0,0,0,0,0,0
photoviewer,2022-02-01T15:13:29.532Z,0,0,0,0,0,0,0,0,0,0,0,0,0
proxypy,2021-07-10T09:21:11.227Z,0,0,0,0,0,1,0,0,1,0,14,28,5
vajrahackingasdfg,2021-03-15T18:32:33.161Z,0,0,0,0,0,0,0,0,0,0,0,0,0
kp-fan-world,2019-03-20T14:37:05.655Z,0,0,0,0,0,0,0,0,0,0,0,0,0
discordbm,2024-12-19T18:12:47.919Z,0,0,0,0,0,0,0,0,0,0,0,0,0
alova,2024-09-04T02:09:34.884Z,0,0,0,1,0,0,0,6,1,1,1,1,0
vue-lazy-hydration,2019-09-23T14:25:08.173Z,0,0,0,0,0,0,0,0,0,0,0,0,0
rita,2021-07-06T15:02:52.683Z,0,0,0,0,0,0,0,0,0,0,0,0,0
tmodloader,2021-07-21T02:02:24.109Z,0,0,1,0,0,0,0,0,0,0,0,1,0
kitx,2024-03-08T15:47:31.526Z,0,0,0,0,0,0,0,0,0,0,0,0,0
ebitengine,2022-12-06T04:57:37.774Z,0,0,0,0,0,0,0,0,1,0,0,0,0
gnet,2020-12-07T04:38:57.007Z,0,0,0,0,0,0,0,0,0,0,0,0,0
substitute-js,2024-02-07T01:11:45.040Z,0,0,0,0,0,0,0,0,0,0,0,0,0
owasp-crs,2021-01-04T14:31:47.525Z,0,0,0,0,0,0,0,0,0,0,0,0,0
html-bundler-webpack-plugin,2023-10-17T09:45:49.407Z,0,0,0,0,0,0,0,0,0,0,0,0,0
pdfme,2025-01-24T11:19:06.480Z,0,0,0,0,0,0,0,17,19,23,23,28,9
jerverless,2019-01-30T17:09:35.861Z,0,0,0,0,0,0,0,0,0,0,0,0,0
webqit,2022-09-17T02:49:49.461Z,0,0,0,0,0,0,0,0,0,0,0,0,0
github-readme-activity-graph,2024-06-12T03:29:10.129Z,0,0,0,0,0,0,0,0,0,0,0,0,0
orcapods,2024-07-02T13:08:29.390Z,0,0,0,0,0,0,0,0,0,0,0,0,0
gltfforue4,2021-09-16T13:30:24.604Z,0,0,0,0,0,0,0,0,0,0,0,0,0
ebitengine,2022-12-06T04:57:37.774Z,0,0,0,0,0,0,0,0,1,0,0,0,0
autospotting,2021-07-15T11:44:34.204Z,0,0,1,3,14,6,1,1,8,5,2,0,4
webqit,2022-09-17T02:49:49.461Z,0,0,0,0,0,0,0,0,0,0,0,0,0
ebitengine,2022-12-06T04:57:37.774Z,0,0,0,0,0,0,0,0,1,0,0,0,0
wexond,2019-05-02T14:33:53.644Z,0,0,0,102,54,225,82,195,304,218,96,52,0
hellomicroservice,2021-06-30T19:07:03.924Z,0,0,0,0,0,0,0,0,0,0,0,0,0
orcapods,2024-07-02T13:08:29.390Z,0,0,0,0,0,0,0,0,0,0,0,0,0
bridge-foundry,2020-05-26T21:17:42.815Z,0,0,0,0,0,0,0,0,0,0,0,0,0
trex,2021-07-03T06:47:19.490Z,0,0,0,0,0,0,0,0,0,0,0,0,0
wizdwarfs,2021-07-03T14:38:44.955Z,0,0,0,0,0,0,0,0,0,0,0,0,0
discordbm,2024-12-19T18:12:47.919Z,0,0,0,0,0,0,0,0,0,0,0,0,0
hypha,2021-02-03T15:41:32.581Z,0,0,0,0,0,0,0,0,0,31,78,29,0
timecat,2020-07-21T07:44:03.772Z,0,0,0,0,0,0,0,0,0,0,0,0,0
django-river,2021-01-02T11:52:33.835Z,0,0,0,0,0,0,0,0,0,0,0,0,0
ebitengine,2022-12-06T04:57:37.774Z,0,0,0,0,0,0,0,0,1,0,0,0,0
live-captioning-initiative,2020-09-24T22:15:01.714Z,0,0,0,0,0,0,0,0,0,0,0,0,0
ebitengine,2022-12-06T04:57:37.774Z,0,0,0,0,0,0,0,0,1,0,0,0,0
mattn-emmet-vim,2022-12-26T07:59:38.853Z,0,0,0,0,0,0,0,0,0,0,0,0,0
perfumejs,2019-07-22T22:29:07.318Z,0,0,0,0,0,0,0,0,0,0,0,0,0
hievents,2024-09-23T18:15:22.297Z,0,0,0,0,0,0,0,0,0,0,0,0,0
gngr,2021-02-10T07:44:34.846Z,0,0,0,0,0,0,0,0,0,0,0,0,0
openstitching,2024-08-07T18:14:29.966Z,0,0,0,0,0,0,0,0,0,0,0,0,0
oss-code-ge,2023-05-23T16:07:30.407Z,0,0,0,0,0,0,0,0,0,0,0,0,0
nodejieba,2021-07-19T11:55:42.274Z,0,0,0,0,0,0,0,0,0,0,0,0,0
pdfme,2025-01-24T11:19:06.480Z,0,0,0,0,0,0,0,17,19,23,23,28,9
openstitching,2024-08-07T18:14:29.966Z,0,0,0,0,0,0,0,0,0,0,0,0,0
artalk,2024-05-30T06:13:21.385Z,0,1,0,0,0,1,0,0,0,0,0,0,0
easer,2020-04-21T10:34:44.654Z,0,0,0,0,0,0,0,0,0,0,0,0,0
osgeo,2021-05-10T21:11:57.893Z,0,0,0,0,0,0,0,0,0,0,0,0,0
release-plz,2024-12-04T07:47:26.684Z,0,0,0,0,0,0,0,0,0,0,0,0,0
shazziepurple,2024-03-25T17:09:04.592Z,0,0,0,0,0,0,0,0,0,0,0,0,0
hellomicroservice,2021-06-30T19:07:03.924Z,0,0,0,0,0,0,0,0,0,0,0,0,0
release-plz,2024-12-04T07:47:26.684Z,0,0,0,0,0,0,0,0,0,0,0,0,0
faction,2024-10-21T06:04:29.507Z,0,0,0,1,0,0,0,0,1,0,0,0,0
openstitching,2024-08-07T18:14:29.966Z,0,0,0,0,0,0,0,0,0,0,0,0,0
release-plz,2024-12-04T07:47:26.684Z,0,0,0,0,0,0,0,0,0,0,0,0,0
shazziepurple,2024-03-25T17:09:04.592Z,0,0,0,0,0,0,0,0,0,0,0,0,0
craftgen,2024-08-16T05:12:53.942Z,0,0,0,0,0,0,0,0,0,0,0,0,0
shazziepurple,2024-03-25T17:09:04.592Z,0,0,0,0,0,0,0,0,0,0,0,0,0
mattn-emmet-vim,2022-12-26T07:59:38.853Z,0,0,0,0,0,0,0,0,0,0,0,0,0
txthinking-mr2,2019-12-29T11:41:01.512Z,0,0,0,0,0,0,0,0,0,0,0,0,0
node-vault,2024-03-02T11:34:24.811Z,0,0,0,0,0,0,0,0,0,0,0,0,0
altdrag,2019-12-17T07:29:20.687Z,0,0,0,0,0,0,0,0,0,0,0,0,0
perfumejs,2019-07-22T22:29:07.318Z,0,0,0,0,0,0,0,0,0,0,0,0,0
hpy,2020-10-08T09:55:00.977Z,0,1,1,0,0,0,0,0,0,0,0,0,0
go-callvis,2020-12-31T17:03:52.263Z,0,0,0,0,0,0,0,0,0,0,0,0,0
djangoextensions,2021-07-17T09:03:59.994Z,0,0,0,0,0,0,0,0,0,0,0,0,0
txthinking-mr2,2019-12-29T11:41:01.512Z,0,0,0,0,0,0,0,0,0,0,0,0,0
hypergan-foundation,2023-05-01T09:54:39.443Z,0,0,0,0,0,0,0,0,0,0,0,0,0
cloudflare-dyns,2023-06-20T06:07:25.814Z,0,0,0,0,0,0,0,0,0,0,0,0,0
cyph,2019-02-09T17:22:07.983Z,0,0,0,0,0,0,0,0,0,0,0,0,0
github-profile-readme-generator,2022-09-27T03:42:29.619Z,0,0,0,0,0,0,0,0,0,0,0,0,0
poolifier,2022-10-22T16:48:07.246Z,0,0,0,0,1,0,1,0,0,0,0,0,0
haskell-stripe,2021-07-13T16:06:31.154Z,0,0,0,0,0,0,0,0,0,0,0,0,0
opt-out-tools,2020-01-07T14:41:13.272Z,0,0,0,0,0,0,0,0,0,0,0,0,0
dnnc,2022-03-25T11:14:26.025Z,0,0,0,0,0,0,0,0,0,0,0,0,0
hartex,2023-09-14T09:48:55.182Z,0,0,0,0,0,0,0,0,0,0,0,0,0
wikicensorship,2022-08-14T16:13:52.536Z,0,0,0,0,0,0,0,0,0,0,0,0,0
ng-alain,2021-02-03T02:09:46.487Z,0,0,0,0,0,0,0,0,0,0,0,0,0
wiremocknet,2021-07-27T02:28:20.605Z,0,0,0,0,0,0,0,0,0,0,0,0,0
wikicensorship,2022-08-14T16:13:52.536Z,0,0,0,0,0,0,0,0,0,0,0,0,0
github-profile-readme-generator,2022-09-27T03:42:29.619Z,0,0,0,0,0,0,0,0,0,0,0,0,0
quantum-computing,2022-01-27T02:26:45.892Z,0,0,0,0,0,0,0,0,0,0,0,0,0
opencomic,2024-10-23T01:18:44.955Z,0,0,0,0,0,0,0,0,0,0,0,0,0
openstl,2023-12-01T03:08:15.128Z,0,0,0,0,0,0,0,0,0,0,0,0,0
go-api-boilerplate,2022-05-11T22:39:04.015Z,0,0,0,0,0,0,0,0,0,0,0,0,0
github-profile-readme-generator,2022-09-27T03:42:29.619Z,0,0,0,0,0,0,0,0,0,0,0,0,0
yii2-widget-fileinput,2021-08-19T07:58:31.300Z,0,0,0,0,0,0,0,0,0,0,0,0,0
dnnc,2022-03-25T11:14:26.025Z,0,0,0,0,0,0,0,0,0,0,0,0,0
hartex,2023-09-14T09:48:55.182Z,0,0,0,0,0,0,0,0,0,0,0,0,0
xlayers,2020-07-21T14:08:30.448Z,0,0,0,0,0,0,0,0,0,0,0,0,0
drutopia,2022-05-24T20:38:09.488Z,0,0,0,0,0,0,0,0,0,0,0,0,0
packem,2023-08-01T11:21:51.323Z,0,0,0,0,0,0,0,0,0,0,0,0,0
blazorise,2022-06-01T08:32:00.756Z,1,1,0,0,0,0,0,0,0,1,0,1,0
web-shells,2020-10-30T10:00:05.912Z,0,0,0,0,0,0,0,0,0,0,0,0,0
quantum-computing,2022-01-27T02:26:45.892Z,0,0,0,0,0,0,0,0,0,0,0,0,0
rtl-styling-101,2023-07-02T13:49:12.494Z,0,0,0,0,0,0,0,0,0,0,0,0,0
xlayers,2020-07-21T14:08:30.448Z,0,0,0,0,0,0,0,0,0,0,0,0,0
openstl,2023-12-01T03:08:15.128Z,0,0,0,0,0,0,0,0,0,0,0,0,0
hartex,2023-09-14T09:48:55.182Z,0,0,0,0,0,0,0,0,0,0,0,0,0
wiremocknet,2021-07-27T02:28:20.605Z,0,0,0,0,0,0,0,0,0,0,0,0,0
jira-plugin,2020-04-28T13:47:53.482Z,0,0,0,0,0,0,0,0,0,0,0,0,0
quantum-computing,2022-01-27T02:26:45.892Z,0,0,0,0,0,0,0,0,0,0,0,0,0
portable-utf8,2023-11-01T19:08:12.219Z,0,0,0,0,0,0,0,0,0,0,0,0,0
electrocrud,2019-10-26T11:04:29.841Z,0,0,0,0,0,0,0,0,0,0,0,0,0
xlayers,2020-07-21T14:08:30.448Z,0,0,0,0,0,0,0,0,0,0,0,0,0
jira-plugin,2020-04-28T13:47:53.482Z,0,0,0,0,0,0,0,0,0,0,0,0,0
vite-plugin-rsw,2021-06-29T11:53:44.512Z,0,0,0,0,0,0,0,12,21,16,4,3,6
lysand,2024-05-24T14:51:39.321Z,10,54,0,1,62,294,163,133,65,82,47,61,41
terraforge3d,2022-08-05T20:51:23.317Z,0,0,0,0,0,0,0,0,0,0,0,0,0
electrocrud,2019-10-26T11:04:29.841Z,0,0,0,0,0,0,0,0,0,0,0,0,0
geolib,2019-10-19T12:03:06.394Z,0,0,0,0,0,0,0,0,0,0,0,0,0
dyrectorio-platform,2023-05-24T15:12:18.672Z,0,0,0,0,0,0,3,3,0,0,1,1,0
openstl,2023-12-01T03:08:15.128Z,0,0,0,0,0,0,0,0,0,0,0,0,0
javaistic,2024-01-16T22:23:13.180Z,0,0,0,0,0,0,0,0,0,0,0,0,0
portable-utf8,2023-11-01T19:08:12.219Z,0,0,0,0,0,0,0,0,0,0,0,0,0
moeoverflow,2019-05-26T16:14:14.186Z,0,0,0,0,0,0,0,0,0,0,0,0,0
opt-out-tools,2020-01-07T14:41:13.272Z,0,0,0,0,0,0,0,0,0,0,0,0,0
geolib,2019-10-19T12:03:06.394Z,0,0,0,0,0,0,0,0,0,0,0,0,0
moeoverflow,2019-05-26T16:14:14.186Z,0,0,0,0,0,0,0,0,0,0,0,0,0
nsfwfilter,2023-01-14T07:56:23.833Z,0,0,0,0,0,0,0,0,0,0,0,0,0
aqurusmc,2024-01-27T18:07:10.990Z,0,0,0,0,0,0,0,0,0,0,0,0,0
peachpiecompiler,2020-01-29T16:16:44.497Z,0,1,0,0,1,0,0,0,0,0,0,0,0
openintents,2019-12-20T08:12:00.336Z,0,0,0,0,0,0,0,0,0,0,0,0,0
questgenai,2021-06-25T12:41:11.035Z,0,0,0,0,0,0,0,0,0,0,0,0,0
lomoware,2023-01-24T10:37:04.800Z,0,0,0,0,0,0,0,0,0,0,0,0,0
walletconnect,2022-01-19T14:43:11.817Z,0,0,0,0,0,0,0,9,19,44,58,136,19
persiandate4mysql,2023-03-01T16:12:35.796Z,0,0,0,0,0,0,0,0,0,0,0,0,0
intelligo,2019-04-17T01:54:28.551Z,0,0,0,8,13,0,4,1,5,9,6,161,63
poweradmin,2022-01-27T02:34:13.532Z,0,0,0,0,0,0,0,0,0,0,0,0,0
pona,2023-06-30T13:39:32.470Z,0,0,0,0,0,0,0,0,0,0,0,0,0
rss-bridge,2022-03-05T11:22:14.384Z,0,0,0,0,0,0,0,0,0,0,0,0,0
creptstudio,2024-05-20T11:34:35.658Z,0,0,0,0,0,0,9,2,0,0,0,0,0
soupault,2022-01-27T02:33:46.391Z,0,0,0,5,4,14,56,19,15,28,21,4,3
lomoware,2023-01-24T10:37:04.800Z,0,0,0,0,0,0,0,0,0,0,0,0,0
quantum-computing,2022-01-27T02:26:45.892Z,0,0,0,0,0,0,0,0,0,0,0,0,0
opensuspect,2021-03-23T05:05:37.691Z,0,0,0,0,0,0,0,0,0,0,0,0,0
focusmastodon,2024-06-14T02:36:32.494Z,0,0,0,0,0,0,0,0,0,0,0,0,0
pona,2023-06-30T13:39:32.470Z,0,0,0,0,0,0,0,0,0,0,0,0,0
poolifier,2022-10-22T16:48:07.246Z,0,0,0,0,1,0,1,0,0,0,0,0,0
piximagepicker,2023-12-03T20:11:25.111Z,0,0,0,0,0,0,0,0,0,0,0,0,0
typetura,2022-10-13T21:19:27.908Z,0,0,0,0,0,0,0,0,0,0,0,0,0
dryer,2023-12-05T02:42:45.386Z,0,0,0,0,0,0,0,0,0,0,0,0,0
ffpopup,2018-12-18T09:37:36.048Z,0,0,0,0,0,0,0,0,0,0,0,0,0
visualpython,2021-06-25T11:23:17.381Z,0,0,0,0,0,0,0,0,0,0,0,0,0
pickr,2019-07-15T16:28:25.747Z,0,0,0,0,0,0,0,0,0,0,0,0,0
envio,2024-10-28T17:10:17.438Z,0,0,0,0,0,0,0,0,0,0,0,0,0
muffon,2021-11-16T08:30:30.440Z,0,0,0,0,0,0,0,0,1,0,0,0,0
poweradmin,2022-01-27T02:34:13.532Z,0,0,0,0,0,0,0,0,0,0,0,0,0
_rpisurv_,2020-12-28T23:55:00.453Z,0,0,0,0,0,0,0,0,0,0,0,0,0
wiremocknet,2021-07-27T02:28:20.605Z,0,0,0,0,0,0,0,0,0,0,0,0,0
statecraft,2019-12-08T00:04:48.611Z,0,0,0,0,0,0,0,0,0,0,0,0,0
openstl,2023-12-01T03:08:15.128Z,0,0,0,0,0,0,0,0,0,0,0,0,0
wiremocknet,2021-07-27T02:28:20.605Z,0,0,0,0,0,0,0,0,0,0,0,0,0
gerbera-io,2021-01-25T10:44:51.512Z,0,0,0,0,0,0,0,0,0,0,0,0,0
wikicensorship,2022-08-14T16:13:52.536Z,0,0,0,0,0,0,0,0,0,0,0,0,0
openintents,2019-12-20T08:12:00.336Z,0,0,0,0,0,0,0,0,0,0,0,0,0
effectivemoderncppchinese,2022-06-20T15:07:14.968Z,0,0,0,0,0,0,0,0,0,0,0,0,0
pona,2023-06-30T13:39:32.470Z,0,0,0,0,0,0,0,0,0,0,0,0,0
hartex,2023-09-14T09:48:55.182Z,0,0,0,0,0,0,0,0,0,0,0,0,0
piximagepicker,2023-12-03T20:11:25.111Z,0,0,0,0,0,0,0,0,0,0,0,0,0
pickr,2019-07-15T16:28:25.747Z,0,0,0,0,0,0,0,0,0,0,0,0,0
creptstudio,2024-05-20T11:34:35.658Z,0,0,0,0,0,0,9,2,0,0,0,0,0
matter,2022-01-27T02:33:32.072Z,0,0,0,0,0,0,0,0,0,0,0,0,0
britechartsorg,2021-10-06T13:51:25.105Z,0,0,0,0,0,0,0,0,0,0,0,0,0
matter,2022-01-27T02:33:32.072Z,0,0,0,0,0,0,0,0,0,0,0,0,0
effectivemoderncppchinese,2022-06-20T15:07:14.968Z,0,0,0,0,0,0,0,0,0,0,0,0,0
kmon,2020-04-01T17:22:30.543Z,0,0,0,0,0,0,0,0,0,0,0,0,0
mac-cleanup,2021-02-28T15:39:01.522Z,0,0,0,0,0,0,0,0,0,0,33,25,3
airform,2021-07-21T23:28:42.189Z,0,0,0,0,0,0,0,0,0,0,0,0,0
centeredcollectionview,2021-07-11T16:05:05.114Z,0,0,0,0,0,0,0,0,0,0,0,0,0
devs-with-disabilities,2019-08-28T17:41:25.763Z,0,0,0,0,0,0,0,0,0,0,0,0,0
intelligo,2019-04-17T01:54:28.551Z,0,0,0,8,13,0,4,1,5,9,6,161,63
interview,2021-07-15T16:04:02.688Z,0,0,0,0,0,0,0,0,0,0,0,0,0
go-mini-social-network,2021-07-21T01:58:58.149Z,0,0,0,0,0,0,0,0,0,0,0,0,0
sunglasses4gh,2021-05-03T15:08:24.663Z,0,0,0,0,0,0,0,0,0,0,0,0,0
food-for-homeless,2020-11-04T03:43:24.109Z,0,0,0,0,0,0,0,0,0,0,0,0,0
xgo,2022-08-31T00:20:42.719Z,0,0,0,0,0,0,0,0,0,0,0,0,0
carroted,2023-11-09T18:00:20.387Z,0,0,0,0,0,0,0,0,0,0,0,0,0
pytition,2021-07-18T15:06:02.877Z,0,0,0,0,0,0,0,0,0,0,0,0,0
micro-web-stacks,2023-02-23T16:09:34.488Z,0,0,0,0,0,0,0,0,0,0,0,0,0
bassa,2021-07-20T18:35:08.203Z,0,0,0,0,0,0,0,0,0,0,0,0,0
pytition,2021-07-18T15:06:02.877Z,0,0,0,0,0,0,0,0,0,0,0,0,0
redux-requests,2020-10-13T09:15:23.306Z,0,0,0,0,0,0,0,0,0,0,0,0,0
flatgeobuf,2021-05-10T18:01:04.938Z,0,0,0,0,0,0,0,0,0,0,0,0,0
fastapi-template,2022-11-04T10:12:28.990Z,0,0,0,0,0,0,0,0,0,0,0,0,0
angular-tree-component,2019-10-24T10:39:55.453Z,0,0,3,3,0,2,6,9,19,4,12,0,0
metro4,2019-10-17T07:20:54.517Z,0,0,0,0,0,0,0,0,0,0,0,0,0
bootstrap-popover-x,2021-07-13T15:59:22.293Z,0,0,0,0,0,0,0,0,0,0,0,0,0
centeredcollectionview,2021-07-11T16:05:05.114Z,0,0,0,0,0,0,0,0,0,0,0,0,0
carroted,2023-11-09T18:00:20.387Z,0,0,0,0,0,0,0,0,0,0,0,0,0
github-trending-api,2020-01-09T07:23:58.074Z,0,0,0,0,0,0,0,0,0,0,0,0,0
notepads,2021-07-15T16:05:15.685Z,0,0,0,0,0,0,0,0,0,0,0,0,0
helio-workstation,2020-02-08T13:26:48.202Z,0,11,32,26,8,19,21,26,24,46,26,30,6
usingcombine,2019-07-25T01:00:42.244Z,0,0,0,0,0,0,0,0,0,0,0,0,0
jekyll-spaceship,2021-07-15T06:50:55.878Z,0,0,0,0,0,0,0,0,0,0,0,0,0
xupdate,2021-07-20T19:27:30.615Z,0,0,0,0,0,0,0,0,0,0,0,0,0
laravel-zero,2021-07-17T06:12:11.451Z,0,0,0,0,0,0,0,0,0,0,0,0,0
flatgeobuf,2021-05-10T18:01:04.938Z,0,0,0,0,0,0,0,0,0,0,0,0,0
inotify-tools,2021-07-22T10:38:20.686Z,0,0,0,0,0,0,0,0,0,0,0,0,0
fexo,2021-07-13T15:01:45.001Z,0,0,0,0,0,0,0,0,0,0,0,0,0
